producto,pais,categoria,vendedor,precio,cantidad,total,año,mes,dia
P-005,USA,Bebidas,Oswaldo Lancaster,$142.15,51,$7249.65,2023,marzo,5
P-005,USA,Bebidas,Oswaldo Lancaster,$142.15,55,$7818.25,2023,abril,26
P-005,USA,Bebidas,Skyla Broomfield,$142.15,1,$142.15,2023,enero,16
P-005,USA,Bebidas,Skyla Broomfield,$142.15,4,$568.60,2023,mayo,11
P-005,USA,Bebidas,Skyla Broomfield,$142.15,125,$17768.75,2023,marzo,22
P-005,USA,Bebidas,Skyla Pickering,$142.15,84,$11940.60,2023,junio,15
P-005,USA,Bebidas,Skyla Pickering,$142.15,124,$17626.60,2023,febrero,28
P-005,USA,Bebidas,Tess Askew,$142.15,61,$8671.15,2023,marzo,27
P-005,USA,Bebidas,Tess Askew,$142.15,144,$20469.60,2023,enero,6
P-005,USA,Bebidas,Trystan Clough,$142.15,104,$14783.60,2023,junio,12
P-006,China,Limpieza,Dayton Dinsmor,$38.21,70,$2674.70,2023,abril,20
P-006,China,Limpieza,Jarrod Ives,$38.21,99,$3782.79,2023,mayo,22
P-006,China,Limpieza,Jarrod Ives,$38.21,137,$5234.77,2023,febrero,2
P-006,China,Limpieza,Oliver Lundberg,$38.21,53,$2025.13,2023,junio,4
P-006,China,Limpieza,Skyla Broomfield,$38.21,49,$1872.29,2023,enero,6
P-006,China,Limpieza,Skyla Broomfield,$38.21,73,$2789.33,2023,febrero,10
P-006,China,Limpieza,Skyla Pickering,$38.21,73,$2789.33,2023,enero,22
P-006,China,Limpieza,Skyla Pickering,$38.21,143,$5464.03,2023,febrero,28
P-006,China,Limpieza,Tess Askew,$38.21,21,$802.41,2023,febrero,23
P-006,China,Limpieza,Trystan Clough,$38.21,17,$649.57,2023,marzo,21
P-006,China,Limpieza,Trystan Clough,$38.21,55,$2101.55,2023,abril,25
P-006,China,Limpieza,Trystan Clough,$38.21,84,$3209.64,2023,abril,23
P-006,Japón,Limpieza,Dayton Dinsmor,$38.21,141,$5387.61,2023,marzo,5
P-006,Japón,Limpieza,Dylan Ogilvie,$38.21,48,$1834.08,2023,febrero,3
P-006,Japón,Limpieza,Dylan Ogilvie,$38.21,96,$3668.16,2023,mayo,14
P-006,Japón,Limpieza,Dylan Ogilvie,$38.21,114,$4355.94,2023,junio,13
P-006,Japón,Limpieza,Dylan Ogilvie,$38.21,147,$5616.87,2023,marzo,31
P-006,Japón,Limpieza,Jarrod Ives,$38.21,57,$2177.97,2023,abril,23
P-006,Japón,Limpieza,Jarrod Ives,$38.21,133,$5081.93,2023,marzo,7
P-006,Japón,Limpieza,Oliver Lundberg,$38.21,30,$1146.30,2023,febrero,26
P-006,Japón,Limpieza,Skyla Broomfield,$38.21,6,$229.26,2023,marzo,15
P-006,Japón,Limpieza,Skyla Broomfield,$38.21,95,$3629.95,2023,junio,14
P-006,Japón,Limpieza,Skyla Pickering,$38.21,1,$38.21,2023,febrero,7
P-006,Japón,Limpieza,Skyla Pickering,$38.21,122,$4661.62,2023,marzo,27
P-006,Japón,Limpieza,Skyla Pickering,$38.21,129,$4929.09,2023,marzo,4
P-006,Japón,Limpieza,Tess Askew,$38.21,129,$4929.09,2023,febrero,1
P-006,Japón,Limpieza,Trystan Clough,$38.21,12,$458.52,2023,abril,8
P-006,Japón,Limpieza,Trystan Clough,$38.21,114,$4355.94,2023,febrero,21
P-006,Perú,Limpieza,Adaline Cox,$38.21,37,$1413.77,2023,mayo,15
P-006,Perú,Limpieza,Dayton Dinsmor,$38.21,60,$2292.60,2023,marzo,25
P-006,Perú,Limpieza,Dylan Ogilvie,$38.21,26,$993.46,2023,marzo,11
P-006,Perú,Limpieza,Dylan Ogilvie,$38.21,28,$1069.88,2023,marzo,28
P-006,Perú,Limpieza,Dylan Ogilvie,$38.21,145,$5540.45,2023,junio,3
P-006,Perú,Limpieza,Jarrod Ives,$38.21,70,$2674.70,2023,junio,15
P-006,Perú,Limpieza,Jarrod Ives,$38.21,74,$2827.54,2023,febrero,26
P-006,Perú,Limpieza,Oliver Lundberg,$38.21,44,$1681.24,2023,junio,16
P-006,Perú,Limpieza,Oliver Lundberg,$38.21,137,$5234.77,2023,febrero,4
P-006,Perú,Limpieza,Skyla Broomfield,$38.21,28,$1069.88,2023,abril,17
P-006,Perú,Limpieza,Tess Askew,$38.21,16,$611.36,2023,junio,25
P-006,USA,Limpieza,Adaline Cox,$38.21,12,$458.52,2023,abril,2
P-006,USA,Limpieza,Dayton Dinsmor,$38.21,37,$1413.77,2023,abril,22
P-006,USA,Limpieza,Dylan Ogilvie,$38.21,96,$3668.16,2023,febrero,25
P-006,USA,Limpieza,Jarrod Ives,$38.21,28,$1069.88,2023,junio,15
P-006,USA,Limpieza,Oliver Lundberg,$38.21,75,$2865.75,2023,febrero,8
P-006,USA,Limpieza,Oswaldo Lancaster,$38.21,60,$2292.60,2023,mayo,2
P-006,USA,Limpieza,Skyla Broomfield,$38.21,13,$496.73,2023,febrero,3
P-006,USA,Limpieza,Skyla Pickering,$38.21,13,$496.73,2023,febrero,16
P-006,USA,Limpieza,Skyla Pickering,$38.21,114,$4355.94,2023,enero,22
P-006,USA,Limpieza,Tess Askew,$38.21,77,$2942.17,2023,abril,28
P-006,USA,Limpieza,Trystan Clough,$38.21,79,$3018.59,2023,abril,7
P-006,USA,Limpieza,Trystan Clough,$38.21,133,$5081.93,2023,febrero,14
P-007,China,Ropa,Adaline Cox,$64.92,142,$9218.64,2023,abril,14
P-007,China,Ropa,Dayton Dinsmor,$64.92,93,$6037.56,2023,enero,15
P-007,China,Ropa,Dayton Dinsmor,$64.92,150,$9738.00,2023,abril,23
P-007,China,Ropa,Dylan Ogilvie,$64.92,64,$4154.88,2023,febrero,5
P-007,China,Ropa,Dylan Ogilvie,$64.92,144,$9348.48,2023,febrero,28
P-007,China,Ropa,Jarrod Ives,$64.92,132,$8569.44,2023,enero,23
P-007,China,Ropa,Oliver Lundberg,$64.92,31,$2012.52,2023,marzo,12
P-007,China,Ropa,Oswaldo Lancaster,$64.92,13,$843.96,2023,marzo,3
P-007,China,Ropa,Oswaldo Lancaster,$64.92,20,$1298.40,2023,abril,24
P-007,China,Ropa,Oswaldo Lancaster,$64.92,113,$7335.96,2023,junio,23
P-007,China,Ropa,Oswaldo Lancaster,$64.92,121,$7855.32,2023,abril,2
P-007,China,Ropa,Oswaldo Lancaster,$64.92,145,$9413.40,2023,abril,7
P-007,China,Ropa,Skyla Pickering,$64.92,33,$2142.36,2023,febrero,12
P-007,China,Ropa,Skyla Pickering,$64.92,120,$7790.40,2023,junio,9
P-007,China,Ropa,Trystan Clough,$64.92,58,$3765.36,2023,junio,30
P-007,China,Ropa,Trystan Clough,$64.92,134,$8699.28,2023,enero,26
P-007,Japón,Ropa,Adaline Cox,$64.92,71,$4609.32,2023,mayo,6
P-007,Japón,Ropa,Adaline Cox,$64.92,97,$6297.24,2023,marzo,29
P-007,Japón,Ropa,Adaline Cox,$64.92,98,$6362.16,2023,marzo,11
P-007,Japón,Ropa,Dayton Dinsmor,$64.92,25,$1623.00,2023,mayo,25
P-007,Japón,Ropa,Dayton Dinsmor,$64.92,119,$7725.48,2023,marzo,30
P-007,Japón,Ropa,Dylan Ogilvie,$64.92,11,$714.12,2023,junio,12
P-007,Japón,Ropa,Jarrod Ives,$64.92,63,$4089.96,2023,enero,16
P-007,Japón,Ropa,Jarrod Ives,$64.92,69,$4479.48,2023,junio,14
P-007,Japón,Ropa,Jarrod Ives,$64.92,120,$7790.40,2023,abril,6
P-007,Japón,Ropa,Oswaldo Lancaster,$64.92,65,$4219.80,2023,mayo,20
P-007,Japón,Ropa,Oswaldo Lancaster,$64.92,116,$7530.72,2023,febrero,18
P-007,Japón,Ropa,Skyla Broomfield,$64.92,6,$389.52,2023,marzo,6
P-007,Japón,Ropa,Skyla Broomfield,$64.92,131,$8504.52,2023,abril,10
P-007,Japón,Ropa,Tess Askew,$64.92,64,$4154.88,2023,enero,19
P-007,Japón,Ropa,Tess Askew,$64.92,127,$8244.84,2023,marzo,15
P-007,Japón,Ropa,Trystan Clough,$64.92,10,$649.20,2023,mayo,4
P-007,Japón,Ropa,Trystan Clough,$64.92,132,$8569.44,2023,marzo,13
P-007,Japón,Ropa,Trystan Clough,$64.92,142,$9218.64,2023,abril,26
P-007,Perú,Ropa,Dayton Dinsmor,$64.92,107,$6946.44,2023,mayo,30
P-007,Perú,Ropa,Dylan Ogilvie,$64.92,64,$4154.88,2023,junio,3
P-007,Perú,Ropa,Dylan Ogilvie,$64.92,66,$4284.72,2023,marzo,11
P-007,Perú,Ropa,Oliver Lundberg,$64.92,20,$1298.40,2023,mayo,7
P-007,Perú,Ropa,Oliver Lundberg,$64.92,76,$4933.92,2023,marzo,24
P-007,Perú,Ropa,Oswaldo Lancaster,$64.92,34,$2207.28,2023,mayo,18
P-007,Perú,Ropa,Skyla Broomfield,$64.92,106,$6881.52,2023,febrero,21
P-007,Perú,Ropa,Skyla Broomfield,$64.92,126,$8179.92,2023,marzo,9
P-007,Perú,Ropa,Skyla Broomfield,$64.92,150,$9738.00,2023,febrero,1
P-007,Perú,Ropa,Skyla Pickering,$64.92,27,$1752.84,2023,enero,23
P-007,Perú,Ropa,Skyla Pickering,$64.92,84,$5453.28,2023,junio,12
P-007,Perú,Ropa,Skyla Pickering,$64.92,108,$7011.36,2023,mayo,16
P-007,Perú,Ropa,Trystan Clough,$64.92,67,$4349.64,2023,mayo,8
P-007,Perú,Ropa,Trystan Clough,$64.92,101,$6556.92,2023,junio,23
P-007,USA,Ropa,Dayton Dinsmor,$64.92,59,$3830.28,2023,enero,30
P-007,USA,Ropa,Dayton Dinsmor,$64.92,69,$4479.48,2023,junio,11
P-007,USA,Ropa,Dylan Ogilvie,$64.92,5,$324.60,2023,febrero,3
P-007,USA,Ropa,Dylan Ogilvie,$64.92,71,$4609.32,2023,mayo,19
P-007,USA,Ropa,Jarrod Ives,$64.92,8,$519.36,2023,marzo,8
P-007,USA,Ropa,Jarrod Ives,$64.92,73,$4739.16,2023,junio,22
P-007,USA,Ropa,Jarrod Ives,$64.92,103,$6686.76,2023,enero,13
P-007,USA,Ropa,Oliver Lundberg,$64.92,53,$3440.76,2023,abril,8
P-007,USA,Ropa,Oswaldo Lancaster,$64.92,23,$1493.16,2023,enero,20
P-007,USA,Ropa,Oswaldo Lancaster,$64.92,137,$8894.04,2023,marzo,16
P-007,USA,Ropa,Oswaldo Lancaster,$64.92,145,$9413.40,2023,abril,18
P-007,USA,Ropa,Skyla Pickering,$64.92,79,$5128.68,2023,marzo,22
P-007,USA,Ropa,Skyla Pickering,$64.92,103,$6686.76,2023,mayo,6
P-007,USA,Ropa,Trystan Clough,$64.92,13,$843.96,2023,febrero,17
P-007,USA,Ropa,Trystan Clough,$64.92,38,$2466.96,2023,enero,30
P-008,China,Limpieza,Adaline Cox,$146.36,18,$2634.48,2023,junio,4
P-008,China,Limpieza,Dayton Dinsmor,$146.36,133,$19465.88,2023,marzo,10
P-008,China,Limpieza,Jarrod Ives,$146.36,28,$4098.08,2023,enero,15
P-008,China,Limpieza,Oliver Lundberg,$146.36,30,$4390.80,2023,enero,16
P-008,China,Limpieza,Oliver Lundberg,$146.36,68,$9952.48,2023,abril,25
P-008,China,Limpieza,Oliver Lundberg,$146.36,99,$14489.64,2023,marzo,19
P-008,China,Limpieza,Oliver Lundberg,$146.36,136,$19904.96,2023,febrero,18
P-008,China,Limpieza,Skyla Pickering,$146.36,47,$6878.92,2023,mayo,6
P-008,China,Limpieza,Tess Askew,$146.36,149,$21807.64,2023,junio,27
P-008,China,Limpieza,Trystan Clough,$146.36,32,$4683.52,2023,abril,4
P-008,China,Limpieza,Trystan Clough,$146.36,98,$14343.28,2023,enero,2
P-008,Japón,Limpieza,Adaline Cox,$146.36,53,$7757.08,2023,abril,30
P-008,Japón,Limpieza,Dayton Dinsmor,$146.36,119,$17416.84,2023,febrero,20
P-008,Japón,Limpieza,Jarrod Ives,$146.36,80,$11708.80,2023,abril,22
P-008,Japón,Limpieza,Jarrod Ives,$146.36,87,$12733.32,2023,marzo,25
P-008,Japón,Limpieza,Jarrod Ives,$146.36,125,$18295.00,2023,marzo,27
P-008,Japón,Limpieza,Jarrod Ives,$146.36,147,$21514.92,2023,febrero,13
P-008,Japón,Limpieza,Oswaldo Lancaster,$146.36,14,$2049.04,2023,abril,22
P-008,Japón,Limpieza,Oswaldo Lancaster,$146.36,135,$19758.60,2023,febrero,11
P-008,Japón,Limpieza,Skyla Broomfield,$146.36,29,$4244.44,2023,mayo,25
P-008,Japón,Limpieza,Skyla Pickering,$146.36,34,$4976.24,2023,marzo,8
P-008,Japón,Limpieza,Skyla Pickering,$146.36,52,$7610.72,2023,enero,12
P-008,Japón,Limpieza,Trystan Clough,$146.36,96,$14050.56,2023,abril,20
P-008,Perú,Limpieza,Adaline Cox,$146.36,89,$13026.04,2023,junio,23
P-008,Perú,Limpieza,Dayton Dinsmor,$146.36,57,$8342.52,2023,marzo,7
P-008,Perú,Limpieza,Dayton Dinsmor,$146.36,114,$16685.04,2023,marzo,19
P-008,Perú,Limpieza,Dylan Ogilvie,$146.36,38,$5561.68,2023,enero,1
P-008,Perú,Limpieza,Dylan Ogilvie,$146.36,117,$17124.12,2023,abril,19
P-008,Perú,Limpieza,Jarrod Ives,$146.36,36,$5268.96,2023,mayo,21
P-008,Perú,Limpieza,Jarrod Ives,$146.36,61,$8927.96,2023,mayo,28
P-008,Perú,Limpieza,Oliver Lundberg,$146.36,27,$3951.72,2023,marzo,22
P-008,Perú,Limpieza,Oswaldo Lancaster,$146.36,85,$12440.60,2023,febrero,8
P-008,Perú,Limpieza,Oswaldo Lancaster,$146.36,128,$18734.08,2023,marzo,2
P-008,Perú,Limpieza,Skyla Broomfield,$146.36,8,$1170.88,2023,enero,7
P-008,Perú,Limpieza,Skyla Broomfield,$146.36,106,$15514.16,2023,enero,17
P-008,Perú,Limpieza,Skyla Broomfield,$146.36,122,$17855.92,2023,junio,13
P-008,Perú,Limpieza,Skyla Broomfield,$146.36,146,$21368.56,2023,mayo,14
P-008,Perú,Limpieza,Skyla Pickering,$146.36,6,$878.16,2023,junio,18
P-008,Perú,Limpieza,Skyla Pickering,$146.36,28,$4098.08,2023,marzo,3
P-008,Perú,Limpieza,Tess Askew,$146.36,13,$1902.68,2023,mayo,26
P-008,Perú,Limpieza,Tess Askew,$146.36,57,$8342.52,2023,mayo,27
P-008,Perú,Limpieza,Trystan Clough,$146.36,70,$10245.20,2023,mayo,19
P-008,Perú,Limpieza,Trystan Clough,$146.36,146,$21368.56,2023,febrero,6
P-008,USA,Limpieza,Adaline Cox,$146.36,83,$12147.88,2023,febrero,19
P-008,USA,Limpieza,Adaline Cox,$146.36,93,$13611.48,2023,febrero,7
P-008,USA,Limpieza,Dayton Dinsmor,$146.36,109,$15953.24,2023,enero,31
P-008,USA,Limpieza,Dayton Dinsmor,$146.36,131,$19173.16,2023,mayo,25
P-008,USA,Limpieza,Dylan Ogilvie,$146.36,55,$8049.80,2023,junio,11
P-008,USA,Limpieza,Dylan Ogilvie,$146.36,88,$12879.68,2023,marzo,19
P-008,USA,Limpieza,Jarrod Ives,$146.36,31,$4537.16,2023,abril,7
P-008,USA,Limpieza,Jarrod Ives,$146.36,47,$6878.92,2023,enero,11
P-008,USA,Limpieza,Jarrod Ives,$146.36,85,$12440.60,2023,junio,30
P-008,USA,Limpieza,Jarrod Ives,$146.36,125,$18295.00,2023,mayo,11
P-008,USA,Limpieza,Oliver Lundberg,$146.36,48,$7025.28,2023,junio,20
P-008,USA,Limpieza,Oswaldo Lancaster,$146.36,68,$9952.48,2023,marzo,2
P-008,USA,Limpieza,Oswaldo Lancaster,$146.36,99,$14489.64,2023,junio,26
P-008,USA,Limpieza,Tess Askew,$146.36,137,$20051.32,2023,marzo,8
P-009,China,Ropa,Adaline Cox,$29.92,57,$1705.44,2023,abril,22
P-009,China,Ropa,Dayton Dinsmor,$29.92,128,$3829.76,2023,enero,1
P-009,China,Ropa,Dylan Ogilvie,$29.92,26,$777.92,2023,mayo,12
P-009,China,Ropa,Dylan Ogilvie,$29.92,41,$1226.72,2023,abril,27
P-009,China,Ropa,Dylan Ogilvie,$29.92,149,$4458.08,2023,junio,2
P-009,China,Ropa,Jarrod Ives,$29.92,65,$1944.80,2023,junio,21
P-009,China,Ropa,Jarrod Ives,$29.92,135,$4039.20,2023,mayo,10
P-009,China,Ropa,Jarrod Ives,$29.92,145,$4338.40,2023,enero,25
P-009,China,Ropa,Oliver Lundberg,$29.92,59,$1765.28,2023,junio,15
P-009,China,Ropa,Oliver Lundberg,$29.92,61,$1825.12,2023,mayo,2
P-009,China,Ropa,Oswaldo Lancaster,$29.92,120,$3590.40,2023,mayo,30
P-009,China,Ropa,Skyla Broomfield,$29.92,96,$2872.32,2023,abril,5
P-009,China,Ropa,Skyla Broomfield,$29.92,114,$3410.88,2023,junio,13
P-009,Japón,Ropa,Adaline Cox,$29.92,53,$1585.76,2023,abril,28
P-009,Japón,Ropa,Adaline Cox,$29.92,97,$2902.24,2023,marzo,8
P-009,Japón,Ropa,Jarrod Ives,$29.92,21,$628.32,2023,enero,13
P-009,Japón,Ropa,Jarrod Ives,$29.92,29,$867.68,2023,abril,9
P-009,Japón,Ropa,Jarrod Ives,$29.92,79,$2363.68,2023,junio,25
P-009,Japón,Ropa,Jarrod Ives,$29.92,124,$3710.08,2023,febrero,28
P-009,Japón,Ropa,Jarrod Ives,$29.92,128,$3829.76,2023,febrero,24
P-009,Japón,Ropa,Jarrod Ives,$29.92,133,$3979.36,2023,abril,24
P-009,Japón,Ropa,Oliver Lundberg,$29.92,60,$1795.20,2023,enero,11
P-009,Japón,Ropa,Oliver Lundberg,$29.92,100,$2992.00,2023,marzo,3
P-009,Japón,Ropa,Oliver Lundberg,$29.92,103,$3081.76,2023,febrero,18
P-009,Japón,Ropa,Oswaldo Lancaster,$29.92,111,$3321.12,2023,marzo,1
P-009,Japón,Ropa,Oswaldo Lancaster,$29.92,132,$3949.44,2023,mayo,31
P-009,Japón,Ropa,Skyla Broomfield,$29.92,116,$3470.72,2023,enero,20
P-009,Japón,Ropa,Skyla Pickering,$29.92,36,$1077.12,2023,abril,28
P-009,Japón,Ropa,Skyla Pickering,$29.92,57,$1705.44,2023,febrero,3
P-009,Japón,Ropa,Skyla Pickering,$29.92,79,$2363.68,2023,enero,8
P-009,Japón,Ropa,Tess Askew,$29.92,49,$1466.08,2023,abril,17
P-009,Japón,Ropa,Trystan Clough,$29.92,52,$1555.84,2023,mayo,26
P-009,Japón,Ropa,Trystan Clough,$29.92,146,$4368.32,2023,mayo,15
P-009,Perú,Ropa,Adaline Cox,$29.92,82,$2453.44,2023,abril,1
P-009,Perú,Ropa,Adaline Cox,$29.92,104,$3111.68,2023,mayo,11
P-009,Perú,Ropa,Dylan Ogilvie,$29.92,3,$89.76,2023,enero,17
P-009,Perú,Ropa,Jarrod Ives,$29.92,9,$269.28,2023,enero,15
P-009,Perú,Ropa,Jarrod Ives,$29.92,63,$1884.96,2023,marzo,18
P-009,Perú,Ropa,Jarrod Ives,$29.92,135,$4039.20,2023,abril,9
P-009,Perú,Ropa,Oliver Lundberg,$29.92,114,$3410.88,2023,enero,26
P-009,Perú,Ropa,Oswaldo Lancaster,$29.92,132,$3949.44,2023,febrero,14
P-009,Perú,Ropa,Skyla Broomfield,$29.92,25,$748.00,2023,marzo,22
P-009,Perú,Ropa,Skyla Pickering,$29.92,108,$3231.36,2023,junio,26
P-009,USA,Ropa,Adaline Cox,$29.92,95,$2842.40,2023,marzo,17
P-009,USA,Ropa,Dayton Dinsmor,$29.92,106,$3171.52,2023,febrero,28
P-009,USA,Ropa,Oliver Lundberg,$29.92,111,$3321.12,2023,junio,26
P-009,USA,Ropa,Oswaldo Lancaster,$29.92,93,$2782.56,2023,enero,9
P-009,USA,Ropa,Skyla Broomfield,$29.92,127,$3799.84,2023,marzo,12
P-009,USA,Ropa,Skyla Broomfield,$29.92,135,$4039.20,2023,abril,20
P-009,USA,Ropa,Skyla Broomfield,$29.92,143,$4278.56,2023,febrero,12
P-009,USA,Ropa,Skyla Pickering,$29.92,67,$2004.64,2023,enero,31
P-009,USA,Ropa,Skyla Pickering,$29.92,96,$2872.32,2023,febrero,13
P-009,USA,Ropa,Tess Askew,$29.92,86,$2573.12,2023,febrero,16
P-009,USA,Ropa,Trystan Clough,$29.92,142,$4248.64,2023,junio,12
P-010,China,Limpieza,Adaline Cox,$69.21,127,$8789.67,2023,enero,16
P-010,China,Limpieza,Dylan Ogilvie,$69.21,111,$7682.31,2023,mayo,15
P-010,China,Limpieza,Jarrod Ives,$69.21,13,$899.73,2023,junio,5
P-010,China,Limpieza,Oswaldo Lancaster,$69.21,30,$2076.30,2023,marzo,24
P-010,China,Limpieza,Skyla Broomfield,$69.21,69,$4775.49,2023,marzo,9
P-010,China,Limpieza,Skyla Pickering,$69.21,121,$8374.41,2023,enero,19
P-010,China,Limpieza,Tess Askew,$69.21,49,$3391.29,2023,marzo,24
P-010,China,Limpieza,Tess Askew,$69.21,49,$3391.29,2023,junio,22
P-010,China,Limpieza,Trystan Clough,$69.21,12,$830.52,2023,mayo,6
P-010,Japón,Limpieza,Dayton Dinsmor,$69.21,35,$2422.35,2023,mayo,2
P-010,Japón,Limpieza,Dayton Dinsmor,$69.21,123,$8512.83,2023,mayo,8
P-010,Japón,Limpieza,Jarrod Ives,$69.21,12,$830.52,2023,mayo,27
P-010,Japón,Limpieza,Jarrod Ives,$69.21,17,$1176.57,2023,junio,18
P-010,Japón,Limpieza,Jarrod Ives,$69.21,120,$8305.20,2023,marzo,17
P-010,Japón,Limpieza,Jarrod Ives,$69.21,132,$9135.72,2023,enero,8
P-010,Japón,Limpieza,Jarrod Ives,$69.21,145,$10035.45,2023,marzo,8
P-010,Japón,Limpieza,Oliver Lundberg,$69.21,12,$830.52,2023,marzo,17
P-010,Japón,Limpieza,Oliver Lundberg,$69.21,27,$1868.67,2023,junio,26
P-010,Japón,Limpieza,Oswaldo Lancaster,$69.21,27,$1868.67,2023,junio,23
P-010,Japón,Limpieza,Oswaldo Lancaster,$69.21,110,$7613.10,2023,junio,18
P-010,Japón,Limpieza,Skyla Broomfield,$69.21,18,$1245.78,2023,abril,12
P-010,Japón,Limpieza,Skyla Broomfield,$69.21,27,$1868.67,2023,enero,26
P-010,Japón,Limpieza,Skyla Broomfield,$69.21,64,$4429.44,2023,mayo,2
P-010,Japón,Limpieza,Skyla Broomfield,$69.21,77,$5329.17,2023,mayo,28
P-010,Japón,Limpieza,Skyla Broomfield,$69.21,101,$6990.21,2023,junio,28
P-010,Japón,Limpieza,Skyla Pickering,$69.21,7,$484.47,2023,abril,4
P-010,Japón,Limpieza,Skyla Pickering,$69.21,13,$899.73,2023,enero,12
P-010,Japón,Limpieza,Skyla Pickering,$69.21,43,$2976.03,2023,mayo,18
P-010,Japón,Limpieza,Tess Askew,$69.21,15,$1038.15,2023,abril,17
P-010,Japón,Limpieza,Trystan Clough,$69.21,147,$10173.87,2023,junio,14
P-010,Perú,Limpieza,Adaline Cox,$69.21,3,$207.63,2023,abril,17
P-010,Perú,Limpieza,Adaline Cox,$69.21,16,$1107.36,2023,enero,8
P-010,Perú,Limpieza,Dayton Dinsmor,$69.21,34,$2353.14,2023,marzo,15
P-010,Perú,Limpieza,Dayton Dinsmor,$69.21,116,$8028.36,2023,mayo,22
P-010,Perú,Limpieza,Dayton Dinsmor,$69.21,143,$9897.03,2023,mayo,4
P-010,Perú,Limpieza,Jarrod Ives,$69.21,52,$3598.92,2023,junio,16
P-010,Perú,Limpieza,Jarrod Ives,$69.21,96,$6644.16,2023,junio,12
P-010,Perú,Limpieza,Oliver Lundberg,$69.21,7,$484.47,2023,marzo,22
P-010,Perú,Limpieza,Oliver Lundberg,$69.21,45,$3114.45,2023,abril,14
P-010,Perú,Limpieza,Oliver Lundberg,$69.21,66,$4567.86,2023,enero,29
P-010,Perú,Limpieza,Oliver Lundberg,$69.21,110,$7613.10,2023,febrero,3
P-010,Perú,Limpieza,Oswaldo Lancaster,$69.21,45,$3114.45,2023,febrero,7
P-010,Perú,Limpieza,Oswaldo Lancaster,$69.21,136,$9412.56,2023,abril,15
P-010,Perú,Limpieza,Skyla Broomfield,$69.21,50,$3460.50,2023,febrero,16
P-010,Perú,Limpieza,Skyla Pickering,$69.21,4,$276.84,2023,enero,18
P-010,Perú,Limpieza,Skyla Pickering,$69.21,6,$415.26,2023,enero,30
P-010,Perú,Limpieza,Skyla Pickering,$69.21,104,$7197.84,2023,febrero,3
P-010,Perú,Limpieza,Skyla Pickering,$69.21,130,$8997.30,2023,marzo,14
P-010,Perú,Limpieza,Trystan Clough,$69.21,17,$1176.57,2023,febrero,16
P-010,Perú,Limpieza,Trystan Clough,$69.21,135,$9343.35,2023,enero,30
P-010,Perú,Limpieza,Trystan Clough,$69.21,150,$10381.50,2023,abril,28
P-010,USA,Limpieza,Adaline Cox,$69.21,7,$484.47,2023,abril,9
P-010,USA,Limpieza,Dayton Dinsmor,$69.21,35,$2422.35,2023,junio,7
P-010,USA,Limpieza,Dylan Ogilvie,$69.21,58,$4014.18,2023,mayo,8
P-010,USA,Limpieza,Dylan Ogilvie,$69.21,120,$8305.20,2023,abril,28
P-010,USA,Limpieza,Oliver Lundberg,$69.21,45,$3114.45,2023,febrero,26
P-010,USA,Limpieza,Oliver Lundberg,$69.21,55,$3806.55,2023,enero,19
P-010,USA,Limpieza,Skyla Broomfield,$69.21,24,$1661.04,2023,junio,10
P-010,USA,Limpieza,Skyla Broomfield,$69.21,65,$4498.65,2023,mayo,21
P-010,USA,Limpieza,Skyla Pickering,$69.21,72,$4983.12,2023,febrero,6
P-010,USA,Limpieza,Tess Askew,$69.21,41,$2837.61,2023,junio,5
P-010,USA,Limpieza,Trystan Clough,$69.21,9,$622.89,2023,marzo,18
P-010,USA,Limpieza,Trystan Clough,$69.21,99,$6851.79,2023,junio,1
P-010,USA,Limpieza,Trystan Clough,$69.21,122,$8443.62,2023,abril,16
P-011,China,Ropa,Adaline Cox,$74.12,98,$7263.76,2023,marzo,20
P-011,China,Ropa,Jarrod Ives,$74.12,115,$8523.80,2023,abril,11
P-011,China,Ropa,Oswaldo Lancaster,$74.12,44,$3261.28,2023,marzo,26
P-011,China,Ropa,Oswaldo Lancaster,$74.12,94,$6967.28,2023,abril,18
P-011,China,Ropa,Skyla Broomfield,$74.12,32,$2371.84,2023,febrero,16
P-011,China,Ropa,Skyla Broomfield,$74.12,104,$7708.48,2023,mayo,7
P-011,China,Ropa,Skyla Pickering,$74.12,68,$5040.16,2023,junio,16
P-011,China,Ropa,Skyla Pickering,$74.12,75,$5559.00,2023,marzo,23
P-011,China,Ropa,Tess Askew,$74.12,42,$3113.04,2023,abril,21
P-011,China,Ropa,Tess Askew,$74.12,94,$6967.28,2023,marzo,24
P-011,China,Ropa,Tess Askew,$74.12,145,$10747.40,2023,enero,31
P-011,Japón,Ropa,Adaline Cox,$74.12,47,$3483.64,2023,marzo,18
P-011,Japón,Ropa,Adaline Cox,$74.12,75,$5559.00,2023,junio,16
P-011,Japón,Ropa,Adaline Cox,$74.12,91,$6744.92,2023,junio,30
P-011,Japón,Ropa,Dylan Ogilvie,$74.12,99,$7337.88,2023,marzo,18
P-011,Japón,Ropa,Jarrod Ives,$74.12,23,$1704.76,2023,febrero,22
P-011,Japón,Ropa,Jarrod Ives,$74.12,125,$9265.00,2023,abril,28
P-011,Japón,Ropa,Oliver Lundberg,$74.12,16,$1185.92,2023,febrero,16
P-011,Japón,Ropa,Oliver Lundberg,$74.12,126,$9339.12,2023,junio,11
